textID,review,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
73fe144824,super excited,super excited,positive,night,31-45,Marshall Islands,59190,180.0,329
4bb480b74c,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,proud,positive,morning,46-60,Trinidad and Tobago,1399488,5130.0,273
8cc697fdb3,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans","thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans",positive,morning,46-60,Solomon Islands,686884,28000.0,25
a540dbe145, I miss you too!!   And don`t say 'damn'!!!  lol,I miss you too!,negative,noon,60-70,Malta,441543,320.0,1380
ac9850b5cf,"So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I`m dying people!","So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I`m dying people!",negative,night,70-100,Guyana,786552,196850.0,4
b8ee0fda14,"Good mornin. Today will end early, woo. Gonna work on rick`s surprise PROJECT DUE ON TUESDAY",Good,positive,noon,21-30,Belgium,11589623,30280.0,383
25329e7d96, kill her,kill,negative,morning,0-20,Democratic Republic of the Congo,89561403,2267050.0,40
df32d3c9d6,Stunning weather today/this afternoon/now - couldn`t ask for better!,Stunning,positive,noon,60-70,Luxembourg,625978,2590.0,242
24f9515ff9,"Fyi- putting makeup on under flourescents = FAIL. ... oh face-peely, why must you look so hideous? Also, wheres my lipstick?",FAIL.,negative,morning,46-60,Singapore,5850342,700.0,8358
f985c4e491,i miss my boo  on another note im soready for this game to come on tonight...fox grill anyone???!!,miss,negative,night,70-100,Algeria,43851044,2381740.0,18
6d392e7d08,  I guess you are not interested !!,e not interested,negative,morning,46-60,Georgia,3989167,69490.0,57
5f8ead4a60,"Watched GossiP.Girl. Dan`s so funny, haha.","Dan`s so funny,",positive,noon,60-70,Iceland,341243,100250.0,3
6240f33053,"_Punk_Robot  wtf.....winter isn`t due til monday, am freezing",wtf.,negative,morning,0-20,Brunei,437479,5270.0,83
24ee55f264,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,sick!,negative,noon,21-30,Uruguay,3473730,175020.0,20
d3faf04396, I can`t take it,I can`t take it,negative,noon,21-30,Togo,8278724,54390.0,152
13cbbc1fd4,Thanks    _Twit01,Thanks,positive,morning,0-20,New Zealand,4822233,263310.0,18
9bf583dd17,"Just booked my tickets for London on thursday, i`m so exicted",i`m so exicted,positive,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
6c2497fcfd, Stress test: http://www.selfhelpmagazine.com/psychtoons/glasbergen/StressManagement/StressTest.gif  Good luck!,Good luck!,positive,noon,60-70,Belgium,11589623,30280.0,383
cd051bbe44,hearing the birds chirp makes me think its nice outside...well its not  rain rain go away!!!,nice outside..,positive,night,70-100,Cabo Verde,555987,4030.0,138
13a9290908," thanks.  thing is so much of it is more design-art, which I hardly ever get a go at, therefore never get much better..",thanks.,positive,night,31-45,Russia,145934462,16376870.0,9
e1dfa4bff0, Nothing wrong with that samantha,Nothing wrong,positive,noon,21-30,North Korea,25778816,120410.0,214
00c007188e, thats not really fair. I mean you just up and leave like that and you dont even give us a party  So when you coming back or  ...,not really fair.,negative,morning,0-20,Norway,5421241,365000.0,15
84d607545c,Stupid hand. Have A2 and flop nut low and top pair. But guy had also out low and out flush. Quartered.  at 5900.,Stupid,negative,night,31-45,Jordan,10203134,88780.0,115
644b94a495, I`m sooooo excited to see you also love.....let the craziness begin  7 daysssssss YAHOOOO,excited,positive,noon,21-30,Luxembourg,625978,2590.0,242
09be54d930,is also very excited for the BLAZIN SQUAD revival!  im rooting for `em-- their new song http://tinyurl.com/dz7tms,is also very excited,positive,noon,60-70,Chad,16425864,1259200.0,13
cbc5f36800, Never been to the USA before  It would be great to the cruise/tour next year. Whatever it is its gonna be a blast,e great,positive,morning,46-60,Belarus,9449323,202910.0,47
c939514b1b, I have a FACEBOOK but I use MYSPACE and TWITTER the most. I hardly check my Facebook..,hardly,negative,noon,60-70,Samoa,198414,2830.0,70
e4ccfc501b, for nearly a month!!  So exciting,o exciting,positive,night,31-45,Italy,60461826,294140.0,206
bc1e4ea01c," Ahhh!  I knowww! I saw it May 5th and 6th in Newcastle and it was so good!!! I`m soo excited for 6th June, as its my bday aswell!","! I`m soo excited for 6th June, as its my bday aswell!",positive,night,70-100,Barbados,287375,430.0,668
1331fbf4a7,http://twitpic.com/54khn - I am very sad. They cut down my Pink Tree. I noticed it when I left today to get Betos,sad.,negative,noon,60-70,Zambia,18383955,743390.0,25
690f712f43,_AM Well what can I say - you do look Hot in your pic... That`s gotta work for most of us...,you do look Hot in your pic... That`s gotta work for most of us...,positive,noon,60-70,Iran,83992949,1630000.0,52
e8f99c2de0, pancakes!! with lemon and sugar thanks!,thanks!,positive,noon,60-70,Chad,16425864,1259200.0,13
0c422d3fe4, awww. its cool. i ate too much ice cream,cool.,positive,morning,46-60,Turkmenistan,6031200,469930.0,13
7e863dcf5b,Bored out of my mind!  LOL,Bored out of my mind!  LOL,negative,noon,21-30,Luxembourg,625978,2590.0,242
66b1458465,wow I just had a two hour conversation with someone on omegle. it was amazing,amazing,positive,morning,0-20,Papua New Guinea,8947024,452860.0,20
9cc5161b00, will the presentations be available online during the meeting?  The poster discussants are going so fast I can`t write fast enough,t I can`t write fast enough,negative,noon,21-30,Chad,16425864,1259200.0,13
218ff7a436,man.. it`s starting to rain real hard..,hard..,negative,night,31-45,Sierra Leone,7976983,72180.0,111
8073b256f8,hollie steel  bless her. but go dreambears <33333 hahahahaha,go dreambears <33333 hahahahaha,positive,night,31-45,Senegal,16743927,192530.0,87
cb3268ba79,worried about Mr. Socks tonight.,worried,negative,noon,60-70,Uruguay,3473730,175020.0,20
e4e9b8713a,My back hurts...really bad,.really bad,negative,noon,60-70,Somalia,15893222,627340.0,25
bf269d6df3, your SMS managed to crash my phone.,managed to crash,negative,night,70-100,Cabo Verde,555987,4030.0,138
92e19f588b," no I was trying to interview Dr Paul Twomey, CEO of ICANN. Phone issues cut the interview from 30 mins to 15.",. Phone issues,negative,noon,60-70,Israel,8655535,21640.0,400
ddbc804570, i KNOW! AHH!  so fun!,so fun!,positive,noon,60-70,Guinea-Bissau,1968001,28120.0,70
ac648b04c0, Great job!,Great job!,positive,noon,60-70,Guinea-Bissau,1968001,28120.0,70
4d3470d291,watching this african music show on the tele  me loves ittttt,loves,positive,night,70-100,Canada,37742154,9093510.0,4
e04fa17673,graandma`s houseee  i havee too leave now! <3,graandma`s houseee  i havee too leave now! <3,negative,noon,60-70,Fiji,896445,18270.0,49
186926ae93,contemplating when to hand in my lovely car,lovely car,positive,night,70-100,Croatia,4105267,55960.0,73
3773846bc3,Omg Wango Tango was **** AWSOME! I love my baby for taking me,Omg Wango Tango was **** AWSOME! I love my baby for taking me,positive,night,70-100,Uganda,45741007,199810.0,229
fa991fc78e,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!","Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!",negative,night,70-100,Laos,7275560,230800.0,32
fd9fb4f1ad,i realy wanted to go out cause its so nice but everybodys busy,busy,negative,noon,21-30,Malaysia,32365999,328550.0,99
e45e510516, Gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww,Gross!,negative,morning,46-60,Vanuatu,307145,12200.0,25
2fbcf7a722,"You know when your make late night calls to India team members for more pictures, your struggling with your message.  Thanks .",struggling,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67
ed0114288e,"How did I give birth to a SCREAMER?? I hate screaming children!! I guess I hate screaming children besides my own, now.","I hate screaming children!! I guess I hate screaming children besides my own, now.",negative,morning,46-60,Singapore,5850342,700.0,8358
faa345f16d,Good morning world.,Good morning world.,positive,night,70-100,Maldives,540544,300.0,1802
8e9885e7d7,Craving munchkins so bad.,bad.,negative,morning,0-20,Afghanistan,38928346,652860.0,60
2c53b00144, aww what kind of dog do u have? I have a chihuahua named Zoey,aww,positive,noon,21-30,Costa Rica,5094118,51060.0,100
9454038067,"You want ittt, you got ittt!",you got ittt!,positive,morning,46-60,Haiti,11402528,27560.0,414
ac8dae7460,oh yeah... happy Mothers day to every mom out there and to my friend`s moms,happy Mothers day,positive,night,70-100,Algeria,43851044,2381740.0,18
e420d29a09, thanks again for coming out to support us  you rock!,thanks,positive,night,70-100,Syria,17500658,183630.0,95
d041655ab3,"just came back home from NE gig, another fun night skankin...what a workout!",fun,positive,night,70-100,Iraq,40222493,434320.0,93
72b11db3d1, the straightener`s another 110 pounds though. Seems pricey,pricey,negative,noon,21-30,Samoa,198414,2830.0,70
708b41b0c8," I don`t think I am, my sisters refusn to get me a ticket now.  what you doing next week?","I don`t think I am, my sisters refusn to get me a ticket now.",negative,morning,0-20,Trinidad and Tobago,1399488,5130.0,273
a67c41f72f,So im playing hooky from work and it feels good  Gonna go get ma hair did! .......i wonder how fitzsimmons is doing?,feels good,positive,morning,46-60,Malawi,19129952,94280.0,203
404532b288," Apple`s ads aside, I`d rather have recommendations from real people who have real experience with the iPhone apps I seek.",real,positive,morning,46-60,Cuba,11326616,106440.0,106
9aaac25638,I hate how MS makes me feel. I can`t control my legs 2nite & am in too much pain - it`s driving me crazy  Anyone else get those moments?!!,I hate how MS makes me feel.,negative,noon,21-30,Saudi Arabia,34813871,2149690.0,16
d69b518212,Just got home i love stake and shake milkshakes,love,positive,night,31-45,Bolivia,11673021,1083300.0,11
69ad6e1c66,_trip I bet he didn`t fall asleep till like this morning  sorries.,I bet he didn`t fall asleep till like this morning  sorries.,negative,noon,60-70,Zambia,18383955,743390.0,25
865ed306cb,Follow Friday is a bit hard to do when my work kicks in on Fridays,hard,negative,morning,46-60,Ethiopia,114963588,1000000.0,115
9913926a6f, it didnt  - from research the traffic in this beautiful system of twitter is approx 100msg/second.. mine only grabs 6msg/sec,s beautiful,positive,noon,21-30,Tuvalu,11792,30.0,393
e533dc15ce,Phew long day and i havent gotten to work yet,Phew long day,negative,noon,60-70,Nepal,29136808,143350.0,203
8d95271054,"****, hi Facebook ? what`s wrong with you ? can`t add photos",what`s wrong with you,negative,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284
e9c2859c51,I am so tired!,I am so tired!,negative,night,31-45,Uganda,45741007,199810.0,229
a5882c9098," You were absolutely amazing in the Wolverine  you`re sooo beautiful !! you`re also such an amazing person, i look up to u",o beautiful,positive,night,31-45,Algeria,43851044,2381740.0,18
95e24ff91a,IE8 nearing 6% according to my stats. FF 3.0.10 adoption rate amazes me,amazes,positive,morning,0-20,Sweden,10099265,410340.0,25
a47cdbde76,going to work soon and so excited!  ugh id rather pluck my fingernails off,going to work soon and so excited!,positive,night,31-45,Suriname,586632,156000.0,4
69ee002874, thanks  ****,thanks,positive,noon,60-70,Uruguay,3473730,175020.0,20
c5d1e7c700,New Project is going incredibly well! and I`m not tired today  I think we should get all Monday`s off. Permanently.,incredibly well!,positive,noon,21-30,Bulgaria,6948445,108560.0,64
7ce085e1ef,Is happy...Skool just let out..! Today was my last day..! Yippee! R.I.P Jackson Tyler Morris..! Always Loved And Never Forgotten..!,Loved,positive,morning,0-20,Hungary,9660351,90530.0,107
fb77a60a7f,"WOOT! favourtie, well second favourite episode just came on TOW ross and rachel ... you know","favourtie,",positive,noon,21-30,Bulgaria,6948445,108560.0,64
3bcc590d82,http://twitpic.com/4jkvh - I wasn`t bored really..  my redd converse. I love converse.,love,positive,night,70-100,South Africa,59308690,1213090.0,49
5442b34553,"four shots of novacaine in my mouth  my right cheek is totally numb, booo.","four shots of novacaine in my mouth  my right cheek is totally numb, booo.",negative,night,70-100,Madagascar,27691018,581795.0,48
fd4146baf7,scary cape guy,scary,negative,morning,46-60,Guinea,13132795,246000.0,53
063784a57e, that doesnt look good at all.,doesnt look good,negative,night,31-45,Burkina Faso,20903273,273600.0,76
bf8686c5cc,Going to IKEA with the roomie so she can shop for her apartment. IKEA is in like my top ten stores that I love,I love,positive,noon,60-70,Belgium,11589623,30280.0,383
d7e3911c41,is bored. my BFF doesn`t want to hang out,bored.,negative,morning,0-20,Yemen,29825964,527970.0,56
88982cd998,17 Again was actually quite good considering...off to bed now. Long day tomorrow. June 12th...please come soon (but not too soon),good,positive,noon,21-30,Libya,6871292,1759540.0,4
18775113,Hellerrr new followerss. I`m Tricina & uhhm I`m cool,cool,positive,noon,60-70,Somalia,15893222,627340.0,25
aa29d2ede2, I know!  I loved it.,I loved,positive,night,70-100,Pakistan,220892340,770880.0,287
95578e1883,- me and my mom`s cars were broken into.  I feel violated.,I feel violated.,negative,morning,46-60,Haiti,11402528,27560.0,414
f34ce06348,_Joelted i will definately be there tomorrow,definately,positive,night,70-100,Senegal,16743927,192530.0,87
3263ff468b, nice one,nice,positive,noon,21-30,Tuvalu,11792,30.0,393
b57e3fc473,Off to the gym by myself!  no fun!,no fun!,negative,morning,0-20,Turkmenistan,6031200,469930.0,13
00a2817169,Oh man....my fiance just got off work and I start mine in 1 hour....so not fair.....,so not fair....,negative,morning,0-20,Argentina,45195774,2736690.0,17
2f6c8287b9," He steals my stuff, buries them under fence. Embarassing when it`s the man returning them! Not much I can do about frogs.",steals,negative,morning,0-20,Rwanda,12952218,24670.0,525
90e05e4626,I received some excellent birthday presents!  Party was the usual success.,excellent,positive,noon,60-70,Fiji,896445,18270.0,49
103fba28ae,Happy mothers day to all of you amazing moms!! Hope you have a wonderful day with your loved ones. You deserve it!!  You do a great job!,loved,positive,noon,21-30,Togo,8278724,54390.0,152
a275019a52,What a fun night,What a fun night,positive,night,70-100,Pakistan,220892340,770880.0,287
